season,player_id,player,team,gp,mpg,ppg,rpg,apg,spg,bpg,jersey,all_nba,all_defense,champion,mvp,dpoy,roy
2023-24,1631260,AJ Green,MIL,56,11.0,4.5,1.1,0.5,0.2,0.1,20,,,False,False,False,False
2023-24,1641748,Andre Jackson Jr.,MIL,57,10.0,2.2,2.0,0.9,0.3,0.1,44,,,False,False,False,False
2023-24,1626171,Bobby Portis Jr.,MIL,82,24.5,13.8,7.4,1.3,0.8,0.4,9,,,False,False,False,False
2023-24,201572,Brook Lopez,MIL,79,30.5,12.5,5.2,1.6,0.5,2.4,11,,,False,False,False,False
2023-24,1626166,Cameron Payne,MIL,47,14.9,6.2,1.3,2.3,0.5,0.1,15,,,False,False,False,False
2023-24,203081,Damian Lillard,MIL,73,35.3,24.3,4.4,7.0,1.0,0.2,0,,,False,False,False,False
2023-24,203507,Giannis Antetokounmpo,MIL,73,35.2,30.4,11.5,6.5,1.2,1.1,34,1,,False,False,False,False
2023-24,203109,Jae Crowder,MIL,50,23.1,6.2,3.2,1.3,0.8,0.2,99,,,False,False,False,False
2023-24,203114,Khris Middleton,MIL,55,27.0,15.1,4.7,5.3,0.9,0.3,22,,,False,False,False,False
2023-24,1627736,Malik Beasley,MIL,79,29.6,11.3,3.7,1.4,0.7,0.1,5,,,False,False,False,False
2023-24,1630699,MarJon Beauchamp,MIL,48,12.7,4.4,2.1,0.6,0.3,0.1,3,,,False,False,False,False
2023-24,1626192,Pat Connaughton,MIL,76,22.1,5.6,3.1,2.1,0.5,0.3,24,,,False,False,False,False
2023-24,201976,Patrick Beverley,MIL,26,20.9,6.0,3.6,2.6,0.7,0.5,21,,,False,False,False,False
2023-24,1630162,Anthony Edwards,MIN,79,35.1,25.9,5.4,5.1,1.3,0.5,5,2,,False,False,False,False
2023-24,1630183,Jaden McDaniels,MIN,72,29.2,10.5,3.1,1.4,0.9,0.6,3,,2,False,False,False,False
2023-24,1629162,Jordan McLaughlin,MIN,56,11.2,3.5,1.3,2.0,0.6,0.1,6,,,False,False,False,False
2023-24,1626157,Karl-Anthony Towns,MIN,62,32.7,21.8,8.3,3.0,0.7,0.7,32,,,False,False,False,False
2023-24,203937,Kyle Anderson,MIN,79,22.6,6.4,3.5,4.2,0.9,0.6,1,,,False,False,False,False
2023-24,201144,Mike Conley,MIN,76,28.9,11.4,2.9,5.9,1.2,0.2,10,,,False,False,False,False
2023-24,1628420,Monte Morris,MIN,27,15.1,5.1,1.7,2.3,0.7,0.3,23,,,False,False,False,False
2023-24,1629675,Naz Reid,MIN,81,24.2,13.5,5.2,1.3,0.8,0.9,11,,,False,False,False,False
2023-24,1629638,Nickeil Alexander-Walker,MIN,82,23.4,8.0,2.0,2.5,0.8,0.5,9,,,False,False,False,False
2023-24,203497,Rudy Gobert,MIN,76,34.1,14.0,12.9,1.3,0.7,2.1,27,,1,False,False,True,False
2023-24,1629003,Shake Milton,MIN,38,12.9,4.7,1.3,1.3,0.4,0.1,18,,,False,False,False,False
2023-24,1628972,Troy Brown Jr.,MIN,37,11.1,4.2,1.9,0.9,0.2,0.1,23,,,False,False,False,False
2023-24,1627742,Brandon Ingram,NOP,64,32.9,20.8,5.1,5.7,0.8,0.6,14,,,False,False,False,False
2023-24,203468,CJ McCollum,NOP,66,32.7,20.0,4.3,4.6,0.9,0.6,3,,,False,False,False,False
2023-24,1630700,Dyson Daniels,NOP,61,22.3,5.8,3.9,2.7,1.4,0.4,11,,,False,False,False,False
2023-24,1630529,Herbert Jones,NOP,76,30.5,11.0,3.6,2.6,1.4,0.8,5,,1,False,False,False,False
2023-24,202685,Jonas Valanciunas,NOP,82,23.5,12.2,8.8,2.1,0.4,0.8,17,,,False,False,False,False
2023-24,1641722,Jordan Hawkins,NOP,67,17.3,7.8,2.2,1.0,0.3,0.1,24,,,False,False,False,False
2023-24,1630631,Jose Alvarado,NOP,56,18.4,7.1,2.3,2.1,1.1,0.3,15,,,False,False,False,False
2023-24,1626204,Larry Nance Jr.,NOP,61,19.9,5.7,5.0,1.9,1.0,0.3,22,,,False,False,False,False
2023-24,1630346,Matt Ryan,NOP,28,13.9,5.4,1.4,0.6,0.2,0.0,37,,,False,False,False,False
2023-24,1630230,Naji Marshall,NOP,66,19.0,7.1,3.6,1.9,0.7,0.2,8,,,False,False,False,False
2023-24,1630530,Trey Murphy III,NOP,57,29.7,14.8,4.9,2.2,0.9,0.5,25,,,False,False,False,False
2023-24,1629627,Zion Williamson,NOP,70,31.5,22.9,5.8,5.0,1.1,0.7,1,,,False,False,False,False
2023-24,202692,Alec Burks,NYK,23,13.5,6.5,1.7,0.9,0.3,0.0,18,,,False,False,False,False
2023-24,202711,Bojan Bogdanovic,NYK,29,19.2,10.4,2.0,0.9,0.2,0.0,44,,,False,False,False,False
2023-24,1628978,Donte DiVincenzo,NYK,81,29.1,15.5,3.7,2.7,1.3,0.4,0,,,False,False,False,False
2023-24,1630193,Immanuel Quickley,NYK,30,24.0,15.0,2.6,2.5,0.5,0.1,5,,,False,False,False,False
2023-24,1628392,Isaiah Hartenstein,NYK,75,25.3,7.8,8.3,2.5,1.2,1.1,55,,,False,False,False,False
2023-24,1628973,Jalen Brunson,NYK,77,35.4,28.7,3.6,6.7,0.9,0.2,11,2,,False,False,False,False
2023-24,1630579,Jericho Sims,NYK,45,13.0,2.0,3.3,0.6,0.2,0.4,45,,,False,False,False,False
2023-24,1628404,Josh Hart,NYK,81,33.4,9.4,8.3,4.1,0.9,0.3,3,,,False,False,False,False
2023-24,203944,Julius Randle,NYK,46,35.4,24.0,9.2,5.0,0.5,0.3,30,,,False,False,False,False
2023-24,1630540,Miles McBride,NYK,68,19.5,8.3,1.5,1.7,0.7,0.1,2,,,False,False,False,False
2023-24,1629011,Mitchell Robinson,NYK,31,24.8,5.6,8.5,0.6,1.2,1.1,23,,,False,False,False,False
2023-24,1628384,OG Anunoby,NYK,23,34.9,14.1,4.4,1.5,1.7,1.0,8,,,False,False,False,False
2023-24,1630173,Precious Achiuwa,NYK,49,24.2,7.6,7.2,1.1,0.6,1.1,5,,,False,False,False,False
2023-24,1629656,Quentin Grimes,NYK,45,20.2,7.3,2.0,1.2,0.7,0.1,6,,,False,False,False,False
2023-24,1629628,RJ Barrett,NYK,26,29.5,18.2,4.3,2.4,0.5,0.3,9,,,False,False,False,False
2023-24,201959,Taj Gibson,NYK,16,10.3,1.0,1.8,0.6,0.1,0.4,67,,,False,False,False,False
2023-24,1630598,Aaron Wiggins,OKC,78,15.7,6.9,2.4,1.1,0.7,0.2,21,,,False,False,False,False
2023-24,1641717,Cason Wallace,OKC,82,20.6,6.8,2.3,1.5,0.9,0.5,22,,,False,False,False,False
2023-24,1631096,Chet Holmgren,OKC,82,29.4,16.5,7.9,2.4,0.6,2.3,7,,,False,False,False,False
2023-24,202330,Gordon Hayward,OKC,26,17.2,5.3,2.5,1.6,0.5,0.0,33,,,False,False,False,False
2023-24,1630198,Isaiah Joe,OKC,78,18.5,8.2,2.3,1.3,0.6,0.3,11,,,False,False,False,False
2023-24,1631114,Jalen Williams,OKC,71,31.3,19.1,4.0,4.5,1.1,0.6,8,,,False,False,False,False
2023-24,1631119,Jaylin Williams,OKC,69,13.0,4.0,3.4,1.6,0.4,0.4,6,,,False,False,False,False
2023-24,1630581,Josh Giddey,OKC,80,25.1,12.3,6.4,4.8,0.7,0.6,3,,,False,False,False,False
2023-24,1629026,Kenrich Williams,OKC,69,14.9,4.7,3.0,1.3,0.6,0.1,34,,,False,False,False,False
2023-24,1629652,Luguentz Dort,OKC,79,28.4,10.9,3.6,1.4,0.9,0.6,5,,,False,False,False,False
2023-24,1631172,Ousmane Dieng,OKC,33,11.1,4.0,1.5,1.1,0.2,0.2,13,,,False,False,False,False
2023-24,1628983,Shai Gilgeous-Alexander,OKC,75,34.0,30.1,5.5,6.2,2.0,0.9,2,1,,False,False,False,False
2023-24,203995,Vasilije Micic,OKC,30,12.0,3.3,0.8,2.5,0.3,0.1,29,,,False,False,False,False
2023-24,1641710,Anthony Black,ORL,69,16.9,4.6,2.0,1.3,0.5,0.3,0,,,False,False,False,False
2023-24,1631216,Caleb Houstan,ORL,59,13.8,4.3,1.4,0.5,0.3,0.1,2,,,False,False,False,False
2023-24,1630175,Cole Anthony,ORL,81,22.4,11.6,3.8,2.9,0.8,0.5,50,,,False,False,False,False
2023-24,1630532,Franz Wagner,ORL,72,32.5,19.7,5.3,3.7,1.1,0.4,22,,,False,False,False,False
2023-24,203914,Gary Harris,ORL,54,24.0,6.9,1.7,1.6,0.9,0.3,14,,,False,False,False,False
2023-24,1629048,Goga Bitadze,ORL,62,15.4,5.0,4.6,1.3,0.5,1.2,35,,,False,False,False,False
2023-24,1630591,Jalen Suggs,ORL,75,27.0,12.6,3.1,2.7,1.4,0.6,4,,2,False,False,False,False
2023-24,204060,Joe Ingles,ORL,68,17.2,4.4,2.1,3.0,0.6,0.1,7,,,False,False,False,False
2023-24,1628371,Jonathan Isaac,ORL,58,15.8,6.8,4.5,0.5,0.7,1.2,1,,,False,False,False,False
2023-24,1628365,Markelle Fultz,ORL,43,21.2,7.8,3.2,2.8,1.0,0.3,20,,,False,False,False,False
2023-24,1629021,Moritz Wagner,ORL,80,17.7,10.9,4.3,1.2,0.5,0.3,21,,,False,False,False,False
2023-24,1631094,Paolo Banchero,ORL,80,35.0,22.6,6.9,5.4,0.9,0.6,5,,,False,False,False,False
2023-24,1628976,Wendell Carter Jr.,ORL,55,25.6,11.0,6.9,1.7,0.6,0.5,34,,,False,False,False,False
2023-24,1627741,Buddy Hield,PHI,32,25.8,12.2,3.2,3.0,0.8,0.3,17,,,False,False,False,False
2023-24,1626166,Cameron Payne,PHI,31,19.4,9.3,1.8,3.1,0.6,0.3,22,,,False,False,False,False
2023-24,1627863,Danuel House Jr.,PHI,34,15.0,4.2,1.7,0.8,0.4,0.1,25,,,False,False,False,False
2023-24,1629001,De'Anthony Melton,PHI,38,26.9,11.1,3.7,3.0,1.6,0.4,8,,,False,False,False,False
2023-24,1630531,Jaden Springer,PHI,32,11.8,4.0,1.8,1.1,0.8,0.3,11,,,False,False,False,False
2023-24,203954,Joel Embiid,PHI,39,33.6,34.7,11.0,5.6,1.2,1.7,21,,,False,False,False,False
2023-24,1630231,KJ Martin,PHI,58,12.3,3.7,2.2,0.9,0.3,0.2,1,,,False,False,False,False
2023-24,1626162,Kelly Oubre Jr.,PHI,68,30.2,15.4,5.0,1.5,1.1,0.7,9,,,False,False,False,False
2023-24,200768,Kyle Lowry,PHI,23,28.4,8.0,2.8,4.6,0.9,0.3,7,,,False,False,False,False
2023-24,202694,Marcus Morris Sr.,PHI,37,17.2,6.7,2.9,0.7,0.4,0.3,5,,,False,False,False,False
2023-24,1628964,Mo Bamba,PHI,57,13.0,4.4,4.2,0.7,0.4,1.1,5,,,False,False,False,False
2023-24,201587,Nicolas Batum,PHI,57,25.9,5.5,4.2,2.2,0.8,0.6,40,,,False,False,False,False
2023-24,201976,Patrick Beverley,PHI,47,19.6,6.3,3.1,3.1,0.5,0.4,22,,,False,False,False,False
2023-24,1630194,Paul Reed,PHI,82,19.4,7.3,6.0,1.3,0.8,1.0,44,,,False,False,False,False
2023-24,203496,Robert Covington,PHI,26,16.1,4.5,3.4,0.7,1.3,0.6,33,,,False,False,False,False
2023-24,202699,Tobias Harris,PHI,70,33.8,17.2,6.5,3.1,1.0,0.7,12,,,False,False,False,False
2023-24,1630178,Tyrese Maxey,PHI,70,37.5,25.9,3.7,6.2,1.0,0.5,0,,,False,False,False,False
2023-24,1629626,Bol Bol,PHX,43,10.9,5.2,3.2,0.4,0.2,0.6,11,,,False,False,False,False
2023-24,203078,Bradley Beal,PHX,53,33.3,18.2,4.4,5.0,1.0,0.5,3,,,False,False,False,False
2023-24,1629002,Chimezie Metu,PHX,37,12.1,5.0,3.0,0.5,0.5,0.2,4,,,False,False,False,False
2023-24,1626164,Devin Booker,PHX,68,36.0,27.1,4.5,6.9,0.9,0.4,1,3,,False,False,False,False
2023-24,1629234,Drew Eubanks,PHX,75,15.6,5.1,4.3,0.8,0.4,0.8,14,,,False,False,False,False
2023-24,201569,Eric Gordon,PHX,68,27.8,11.0,1.8,2.0,1.0,0.4,23,,,False,False,False,False
2023-24,1628960,Grayson Allen,PHX,75,33.5,13.5,3.9,3.0,0.9,0.6,8,,,False,False,False,False
2023-24,1630692,Jordan Goodwin,PHX,40,14.0,5.0,2.9,2.0,0.6,0.2,0,,,False,False,False,False
2023-24,1629006,Josh Okogie,PHX,60,16.0,4.6,2.6,1.1,0.8,0.4,2,,,False,False,False,False
2023-24,203994,Jusuf Nurkić,PHX,76,27.3,10.9,11.0,4.0,1.1,1.1,20,,,False,False,False,False
2023-24,1628966,Keita Bates-Diop,PHX,39,15.3,4.5,2.6,0.9,0.6,0.5,21,,,False,False,False,False
2023-24,201142,Kevin Durant,PHX,75,37.2,27.1,6.6,5.0,0.9,1.2,35,2,,False,False,False,False
2023-24,1629642,Nassir Little,PHX,45,10.2,3.4,1.7,0.5,0.2,0.2,25,,,False,False,False,False
2023-24,1626220,Royce O'Neale,PHX,30,25.1,8.1,5.2,2.7,0.9,0.5,0,,,False,False,False,False
2023-24,1629139,Yuta Watanabe,PHX,29,13.2,3.6,1.6,0.3,0.3,0.2,18,,,False,False,False,False
2023-24,1629014,Anfernee Simons,POR,46,34.4,22.6,3.6,5.5,0.5,0.1,1,,,False,False,False,False
2023-24,1630204,Ashton Hagans,POR,19,16.6,4.2,2.4,2.8,0.6,0.5,19,,,False,False,False,False
2023-24,1630625,Dalano Banton,POR,30,29.2,16.7,4.8,3.6,0.9,0.6,5,,,False,False,False,False
2023-24,1629028,Deandre Ayton,POR,55,32.4,16.7,11.1,1.6,1.0,0.8,2,,,False,False,False,False
2023-24,1641871,Duop Reath,POR,68,17.9,9.1,3.7,1.0,0.5,0.6,26,,,False,False,False,False
2023-24,1630641,Ibou Badji,POR,22,10.3,1.5,2.3,0.6,0.1,0.9,41,,,False,False,False,False
2023-24,1631133,Jabari Walker,POR,72,23.6,8.9,7.1,1.0,0.6,0.3,34,,,False,False,False,False
2023-24,203924,Jerami Grant,POR,54,33.9,21.0,3.5,2.8,0.8,0.6,9,,,False,False,False,False
2023-24,1631303,Justin Minaya,POR,34,11.2,1.8,1.6,0.6,0.3,0.3,24,,,False,False,False,False
2023-24,1631200,Kris Murray,POR,62,21.7,6.1,3.6,1.3,0.9,0.3,8,,,False,False,False,False
2023-24,1627763,Malcolm Brogdon,POR,39,28.7,15.7,3.8,5.5,0.7,0.2,11,,,False,False,False,False
2023-24,1629680,Matisse Thybulle,POR,65,22.9,5.4,2.1,1.4,1.7,0.8,4,,,False,False,False,False
2023-24,1641712,Rayan Rupert,POR,39,16.2,4.0,2.4,1.6,0.3,0.1,72,,,False,False,False,False
2023-24,1630703,Scoot Henderson,POR,62,28.5,14.0,3.1,5.4,0.8,0.2,0,,,False,False,False,False
2023-24,1631101,Shaedon Sharpe,POR,32,33.1,15.9,5.0,2.9,0.9,0.4,17,,,False,False,False,False
2023-24,1630219,Skylar Mays,POR,21,17.0,6.3,1.8,3.6,0.7,0.1,5,,,False,False,False,False
2023-24,1641739,Toumani Camara,POR,70,24.8,7.5,4.9,1.2,0.9,0.5,33,,,False,False,False,False
2023-24,1630537,Chris Duarte,SAC,59,12.2,3.9,1.8,0.7,0.5,0.1,3,,,False,False,False,False
2023-24,1630558,Davion Mitchell,SAC,72,15.3,5.3,1.3,1.9,0.2,0.0,15,,,False,False,False,False
2023-24,1628368,De'Aaron Fox,SAC,74,35.9,26.6,4.6,5.6,2.0,0.4,5,,,False,False,False,False
2023-24,1627734,Domantas Sabonis,SAC,82,35.7,19.4,13.7,8.2,0.9,0.6,10,3,,False,False,False,False
2023-24,203084,Harrison Barnes,SAC,82,29.0,12.2,3.0,1.2,0.7,0.1,40,,,False,False,False,False
2023-24,1631099,Keegan Murray,SAC,77,33.6,15.2,5.5,1.7,1.0,0.8,13,,,False,False,False,False
2023-24,1631165,Keon Ellis,SAC,57,17.2,5.4,2.2,1.5,0.9,0.5,23,,,False,False,False,False
2023-24,1628989,Kevin Huerter,SAC,64,24.4,10.2,3.5,2.6,0.7,0.4,9,,,False,False,False,False
2023-24,1628370,Malik Monk,SAC,72,26.0,15.4,2.9,5.1,0.6,0.5,0,,,False,False,False,False
2023-24,1628426,Sasha Vezenkov,SAC,42,12.2,5.4,2.3,0.5,0.5,0.2,7,,,False,False,False,False
2023-24,1626168,Trey Lyles,SAC,58,20.0,7.2,4.4,1.2,0.3,0.3,41,,,False,False,False,False
2023-24,1631104,Blake Wesley,SAS,61,14.4,4.4,1.5,2.7,0.5,0.1,14,,,False,False,False,False
2023-24,1626224,Cedi Osman,SAS,72,17.6,6.8,2.5,1.7,0.5,0.2,16,,,False,False,False,False
2023-24,1629646,Charles Bassey,SAS,19,10.8,3.3,4.0,1.1,0.4,0.9,28,,,False,False,False,False
2023-24,1630170,Devin Vassell,SAS,68,33.1,19.5,3.8,4.1,1.1,0.3,24,,,False,False,False,False
2023-24,1628984,Devonte' Graham,SAS,23,13.6,5.0,1.6,2.1,0.4,0.1,4,,,False,False,False,False
2023-24,1631230,Dominick Barlow,SAS,33,12.7,4.4,3.4,1.1,0.4,0.4,26,,,False,False,False,False
2023-24,203926,Doug McDermott,SAS,46,15.2,6.0,1.0,1.2,0.2,0.0,17,,,False,False,False,False
2023-24,1631110,Jeremy Sochan,SAS,74,29.6,11.6,6.4,3.4,0.8,0.5,10,,,False,False,False,False
2023-24,1630577,Julian Champagnie,SAS,74,19.8,6.8,2.8,1.4,0.6,0.6,30,,,False,False,False,False
2023-24,1629640,Keldon Johnson,SAS,69,29.5,15.7,5.5,2.8,0.7,0.3,3,,,False,False,False,False
2023-24,1631103,Malaki Branham,SAS,75,21.3,9.2,2.0,2.1,0.4,0.1,22,,,False,False,False,False
2023-24,1630200,Tre Jones,SAS,77,27.8,10.0,3.8,6.2,1.0,0.1,33,,,False,False,False,False
2023-24,1641705,Victor Wembanyama,SAS,71,29.7,21.4,10.6,3.9,1.2,3.6,1,,1,False,False,False,True
2023-24,1628380,Zach Collins,SAS,69,22.1,11.2,5.4,2.8,0.5,0.8,23,,,False,False,False,False
2023-24,1628971,Bruce Brown,TOR,34,26.0,9.6,3.8,2.7,0.7,0.3,11,,,False,False,False,False
2023-24,1628449,Chris Boucher,TOR,50,14.1,6.4,4.1,0.5,0.3,0.5,25,,,False,False,False,False
2023-24,203471,Dennis Schröder,TOR,51,30.6,13.7,2.7,6.1,0.9,0.2,17,,,False,False,False,False
2023-24,202066,Garrett Temple,TOR,27,10.7,3.3,1.7,1.0,0.4,0.1,17,,,False,False,False,False
2023-24,1629018,Gary Trent Jr.,TOR,71,28.1,13.7,2.6,1.7,1.1,0.1,33,,,False,False,False,False
2023-24,1641711,Gradey Dick,TOR,60,21.1,8.5,2.2,1.1,0.6,0.0,1,,,False,False,False,False
2023-24,1630193,Immanuel Quickley,TOR,38,33.3,18.6,4.8,6.8,0.9,0.2,5,,,False,False,False,False
2023-24,1627751,Jakob Poeltl,TOR,50,26.4,11.1,8.6,2.5,0.7,1.5,19,,,False,False,False,False
2023-24,1629667,Jalen McDaniels,TOR,50,10.8,3.4,1.6,0.7,0.4,0.1,2,,,False,False,False,False
2023-24,1631241,Javon Freeman-Liberty,TOR,22,18.3,7.0,3.2,1.8,0.5,0.2,0,,,False,False,False,False
2023-24,1629007,Jontay Porter,TOR,26,13.8,4.4,3.2,2.3,0.8,0.8,34,,,False,False,False,False
2023-24,1629670,Jordan Nwora,TOR,34,15.6,7.9,3.4,1.3,0.6,0.4,13,,,False,False,False,False
2023-24,203482,Kelly Olynyk,TOR,28,26.4,12.7,5.6,4.6,1.3,0.6,41,,,False,False,False,False
2023-24,1630201,Malachi Flynn,TOR,31,15.3,5.1,2.1,2.4,0.6,0.2,22,,,False,False,False,False
2023-24,1628384,OG Anunoby,TOR,27,33.3,15.1,3.9,2.7,1.0,0.5,3,,,False,False,False,False
2023-24,1630534,Ochai Agbaji,TOR,27,23.6,6.7,3.3,1.3,0.7,0.6,30,,,False,False,False,False
2023-24,203490,Otto Porter Jr.,TOR,15,11.6,2.6,1.9,0.5,0.3,0.3,32,,,False,False,False,False
2023-24,1627783,Pascal Siakam,TOR,39,34.7,22.2,6.3,4.9,0.8,0.3,43,,,False,False,False,False
2023-24,1630173,Precious Achiuwa,TOR,25,17.5,7.7,5.4,1.8,0.6,0.5,5,,,False,False,False,False
2023-24,1629628,RJ Barrett,TOR,32,33.5,21.8,6.4,4.1,0.6,0.4,9,,,False,False,False,False
2023-24,1630567,Scottie Barnes,TOR,60,34.9,19.9,8.2,6.1,1.3,1.5,4,,,False,False,False,False
2023-24,201152,Thaddeus Young,TOR,23,15.2,5.0,3.3,2.2,0.8,0.1,21,,,False,False,False,False
2023-24,1641729,Brice Sensabaugh,UTA,32,18.3,7.5,3.2,1.7,0.4,0.2,8,,,False,False,False,False
2023-24,1629012,Collin Sexton,UTA,78,26.6,18.7,2.6,4.9,0.8,0.2,2,,,False,False,False,False
2023-24,1628381,John Collins,UTA,68,28.0,15.1,8.5,1.1,0.6,0.9,20,,,False,False,False,False
2023-24,1630548,Johnny Juzang,UTA,20,18.6,7.2,1.8,1.2,0.2,0.1,33,,,False,False,False,False
2023-24,203903,Jordan Clarkson,UTA,55,30.6,17.1,3.4,5.0,0.6,0.1,0,,,False,False,False,False
2023-24,203482,Kelly Olynyk,UTA,50,20.4,8.1,5.1,4.4,0.7,0.2,41,,,False,False,False,False
2023-24,1641718,Keyonte George,UTA,75,27.0,13.0,2.8,4.4,0.5,0.1,3,,,False,False,False,False
2023-24,1627739,Kris Dunn,UTA,66,18.9,5.4,2.9,3.8,1.0,0.4,11,,,False,False,False,False
2023-24,1628374,Lauri Markkanen,UTA,55,33.1,23.2,8.2,2.0,0.9,0.5,23,,,False,False,False,False
2023-24,1630695,Micah Potter,UTA,16,11.6,3.3,2.7,0.4,0.3,0.4,25,,,False,False,False,False
2023-24,1630534,Ochai Agbaji,UTA,51,19.7,5.4,2.5,0.9,0.5,0.6,30,,,False,False,False,False
2023-24,1630209,Omer Yurtseven,UTA,48,11.4,4.6,4.3,0.6,0.2,0.4,77,,,False,False,False,False
2023-24,1631323,Simone Fontecchio,UTA,50,23.2,8.9,3.5,1.5,0.6,0.4,16,,,False,False,False,False
2023-24,1629659,Talen Horton-Tucker,UTA,51,19.8,10.1,2.4,3.5,0.9,0.4,5,,,False,False,False,False
2023-24,1641707,Taylor Hendricks,UTA,40,21.4,7.3,4.6,0.8,0.7,0.8,0,,,False,False,False,False
2023-24,1631117,Walker Kessler,UTA,64,23.3,8.1,7.5,0.9,0.5,2.4,24,,,False,False,False,False
2023-24,1641731,Bilal Coulibaly,WAS,63,27.2,8.4,4.1,1.7,0.9,0.8,0,,,False,False,False,False
2023-24,1630557,Corey Kispert,WAS,80,25.8,13.4,2.8,2.0,0.5,0.2,24,,,False,False,False,False
2023-24,1629655,Daniel Gafford,WAS,45,26.5,10.9,8.0,1.5,1.0,2.2,21,,,False,False,False,False
2023-24,201568,Danilo Gallinari,WAS,26,14.8,7.0,2.9,1.2,0.2,0.1,88,,,False,False,False,False
2023-24,1626153,Delon Wright,WAS,33,13.8,4.1,1.8,2.5,1.1,0.2,55,,,False,False,False,False
2023-24,1630166,Deni Avdija,WAS,75,30.1,14.7,7.2,3.8,0.8,0.5,8,,,False,False,False,False
2023-24,1630215,Jared Butler,WAS,40,14.1,6.3,1.5,3.2,0.7,0.2,4,,,False,False,False,False
2023-24,1631098,Johnny Davis,WAS,50,12.3,3.0,1.4,0.6,0.4,0.2,1,,,False,False,False,False
2023-24,1629673,Jordan Poole,WAS,78,30.1,17.4,2.7,4.4,1.1,0.3,13,,,False,False,False,False
2023-24,1630551,Justin Champagnie,WAS,15,15.7,5.9,3.5,1.3,0.7,0.6,99,,,False,False,False,False
2023-24,1628398,Kyle Kuzma,WAS,70,32.6,22.2,6.6,4.2,0.5,0.7,33,,,False,False,False,False
2023-24,1629013,Landry Shamet,WAS,46,15.8,7.1,1.3,1.2,0.5,0.2,20,,,False,False,False,False
2023-24,1628963,Marvin Bagley III,WAS,24,24.0,13.3,8.1,1.2,0.6,0.8,35,,,False,False,False,False
2023-24,203488,Mike Muscala,WAS,24,14.1,4.0,3.1,1.0,0.2,0.3,35,,,False,False,False,False
2023-24,1631116,Patrick Baldwin Jr.,WAS,38,13.0,4.4,3.2,0.8,0.5,0.4,7,,,False,False,False,False
2023-24,1626158,Richaun Holmes,WAS,17,18.7,7.1,6.1,0.6,0.5,0.6,22,,,False,False,False,False
2023-24,1626145,Tyus Jones,WAS,66,29.3,12.0,2.7,7.3,1.1,0.3,5,,,False,False,False,False
